,title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
202,Gold Price To Top After The Military Operation Starts,MENAFN,2023-10-16 00:00:00,date,https://menafn.com/1107252508/Gold-Price-To-Top-After-The-Military-Operation-Starts,menafn.com,"The situation in the Middle East is getting worse, and we're likely moments away from a full-blown military operation. What's gold likely to do?<","(MENAFN- Investor Ideas) The situation in the Middle East is getting worse, and we're likely moments away from a full-blown military operation. What's gold likely to do?

In short, gold is likely to rally, but that is not the full or most useful reply.

Middle East Conflict Sparks Gold Rally

Before getting to the analysis itself, I want to provide a bit of background on the markets in general and how it translates into the current situation. ""Market buys the rumor and sells the fact."" is one of the Wall Street sayings.

This is the case, as the markets are forward-looking, and they keep discounting various versions of the future. As something becomes near-certain (and it's generally known), it's already discounted in the price.

Let's keep in mind that people tend to get too emotional about things - this mechanism also applies to the markets. So, as people keep discounting the possible fact or event, they also exaggerate in their expectations. In consequence, the price might move too far relative to where it should move.

And then, when the fact arrives, or the event finally does materialize, the market gets more realistic, and the price moves back to where it ""should"" be. It's then moving in the opposite direction to what ""makes sense"" based on the event itself.

For example, when the SLV ETF was launched many years ago, everyone and their brother were forecasting that the silver price would shoot to the moon due to the increased investment demand. It made sense. Silver price kept rallying before the ETF was launched. And you know what it did after the launch? Silver price topped shortly, and then it collapsed.

Why am I mentioning this today? Because the key driver behind gold's recent decline is the fear and expectations of war in the Middle East.

At this point it seems very likely that Israel will launch a military operation shortly. When this became very likely on Friday - after the warning from Israel - gold price truly soared.

Now, given what I wrote above about how prices, expectations, and events work, and knowing what happened to the silver prices after the key event materialized, what's likely to happen to the prices of gold after the military operation starts?

The forecast for gold price is actually bearish. To be clear, gold is not that likely to decline right away, but it is likely to decline soon.

It's usually very difficult to convince people about the above mechanism as it seems anti-intuitive, so let's check what happened when we saw a previous war outbreak - and one on a much bigger scale.

The Russian invasion on Ukraine was launched in late February 2022, and I marked that with a red dashed line. That was also when interest in ""war"" peaked - when there were many searches for ""war"" Google. Back then, gold topped in less than 2 weeks.

However, please note that the situation with Russia and Ukraine was vague - much more so than what we currently have in the Middle East, so the entire move from expectation or news to fact could be faster.

The area of conflict is much smaller in this case, but it doesn't make it any less tragic, and it doesn't make the fear and concern any smaller. The data confirms it as well.

This chart (the below charts are courtesy of Google Trends) shows that the number of searches about ""war"" is soaring right now.

It happened a few times in the past, and the biggest peak was in February 2022.

The analogy gets more interesting when we focus on the U.S. searches, and we focus on news only.

In this case, it's obvious that the current situation is similar to just two times from the recent history - to February 2022 and to late December 2019.

I marked both cases on the first chart - featuring gold price. What happened in both cases? Gold kept rallying for several days but for not longer than 2 weeks, and then it topped.

Then, in early 2020, gold price continued its upward trend (but after declining in the short term, and in 2022, gold price started a multi-month decline.

How Soon Will the Tides Turn?

What's likely to happen now? The fear / concern / expectations are already enormous, and the gold price is already after a rally. Did it top already? Most likely not (and it's good that we took profits from our previous short positions in miners before gold truly shot up), as the momentum was extremely strong. However, it seems that we're not far from the top.

The previous trend in gold was to the downside, which means that after the short-term top, the gold price is likely to decline once again - and the same is likely for silver and mining stocks.

How soon can the reversal take place? Probably several days or no longer than 2 weeks after the actual attack. Both could happen as early as this week.

The above is confirmed by the place where the two resistance lines cross (on the gold price chart). The vertexes of triangles created by such resistance lines tend to mark the times when the price reverses. The most recent move was to the upside, so it's quite likely that the next several will happen either this week or the next week. What this technique doesn't say is how high gold can rally before it reverses, and that's a different question.

Given the very emotional nature of the recent price moves, it's currently unclear how high gold can rally before it tops. Seeing gold top at about $1,960 would not be surprising, though.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/includes/img/logo.jpg,False,@menafn,11.451857,a3ceae083d49fdee1a92fd8f78df43da
203,"Kerala Gold Rate Today: Gold Prices Soar Again To Over Rs 44,000; Check Details",MENAFN,2023-10-18 00:00:00,date,https://menafn.com/1107262462/Kerala-Gold-Rate-Today-Gold-Prices-Soar-Again-To-Over-Rs-44000-Check-Details,menafn.com,"Thiruvananthapuram: Gold prices rose sharply in Kerala today (Oct 18). Last Saturday, gold prices fell marginally after hitting a one-day high of Rs","(MENAFN- AsiaNet News) Thiruvananthapuram: Gold prices rose sharply in Kerala today (Oct 18). Last Saturday, gold prices fell marginally after hitting a one-day high of Rs 1,120. A minimum of Rs 360 was decreased in the last two days. However, today it rose by Rs 400 taking the gold price to more than Rs 44,000.

The rate of one sovereign (pavan) of gold in the market is Rs 44,360 today.

With the escalation of the Israel-Hamas conflict, the price of gold has risen sharply in the international market. Business analysts suggest that prices are likely to rise in the coming days.



Today's market price of 22 carat gold rose by Rs 50 to Rs 5545 per gram. A gram of 18 carat gold costs Rs 4603. The price of silver also rose. The price of common silver rose by Rs 1 to Rs 78 per gram. Meanwhile, the price of Hallmark silver remains unchanged. The market price of hallmark silver is Rs 103 per gram.



October gold price at a glance:





October 1 - Gold prices remained unchanged. The market price was Rs 42,680.

October 2 - One sovereign of gold price fell by Rs.120. Market price- Rs 42,560.



October 3 - A sovereign of gold price fell by Rs 480. Market price- Rs 42,080.



October 4 - Gold prices remained unchanged. The market price is Rs 42,080.



October 5- A sovereign of gold price fell by Rs 160. The market price is Rs 41,960.

October 6 - Gold price rose by Rs 80 per sovereign (pavan). The market price is Rs.42,000



October 7- Over sovereign (pavan) gold price rose by Rs 200. The market price was Rs 42,200.

October 7 (afternoon)- Gold price rose by Rs 320 per sovereign. The market price was Rs 42,520.

October 8- Gold prices remained unchanged. Market price - Rs 42,520

October 9- A sovereign of gold rose by Rs 160. The market price was Rs 42,680.

October 10- Gold price rose by Rs 240 per sovereign. The market price was Rs 42,920.

October 11- Gold price remains unchanged. The market price continued at Rs 42,920 for one sovereign.

October 12- The gold prices rose by Rs 280 for one sovereign. The market price was Rs 43,200.

October 13 - The gold price remains unchanged. The market price is Rs 43,200

October 14- Rs 1120 per sovereign of gold. Market price Rs 44,320.

October 15- Gold prices remained unchanged. Market price Rs 44,320



October 16- One sovereign of gold fell by Rs 240. Market price Rs 44,080.

October 17- One sovereign of gold fell by Rs 120. The market price was Rs 43,960.

October 18-

Gold price rose by Rs 400 per sovereign (pavan). The market price is Rs 44,360.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/18/AN_706e2image_story.jpg,False,@menafn,11.0918045,569f77d7703f90a2f14b7e1cc88d472e
204,"Kerala Gold Rate Today: Gold Prices Soar Above Rs 45,000 Per Sovereign; Check Details",MENAFN,2023-10-20 00:00:00,date,https://menafn.com/1107275416/Kerala-Gold-Rate-Today-Gold-Prices-Soar-Above-Rs-45000-Per-Sovereign-Check-Details,menafn.com,"Thiruvananthapuram: The gold prices in Kerala crossed Rs 45,000 for one sovereign (pavan) on Friday (Oct 20). The price of one sovereign rose by Rs 5","(MENAFN- AsiaNet News) Thiruvananthapuram: The gold prices in Kerala crossed Rs 45,000 for one sovereign (pavan) on Friday (Oct 20). The price of one sovereign rose by Rs 550 today. Over the last three days, a total of Rs 1160 for gold was increased. Today's market rate of one sovereign (pavan) of gold in the market is Rs 45,120.

With the escalation of the Israel-Hamas conflict, gold prices are rising sharply in the international market. The reason for this is that gold is seen as a safe investment and the demand for gold increases in war situations. Before May 5, the highest price of gold was Rs 45,760.



Today's market price of one gram of 22 carat gold is Rs 5640. A gram of 18 carat gold costs Rs 4683. Meanwhile, the price of silver is unchanged today. The price of one gram of common silver is Rs 78. The market price of hallmark silver is Rs 103 per gram.

October gold price at a glance:

October 1 - Gold prices remained unchanged. The market price was Rs 42,680.

October 2 - One sovereign of gold price fell by Rs.120. Market price- Rs 42,560.



October 3 - A sovereign of gold price fell by Rs 480. Market price- Rs 42,080.



October 4 - Gold prices remained unchanged. The market price is Rs 42,080.



October 5- A sovereign of gold price fell by Rs 160. The market price is Rs 41,960.

October 6 - Gold price rose by Rs 80 per sovereign (pavan). The market price is Rs.42,000



October 7- Over sovereign (pavan) gold price rose by Rs 200. The market price was Rs 42,200.

October 7 (afternoon)- Gold price rose by Rs 320 per sovereign. The market price was Rs 42,520.

October 8- Gold prices remained unchanged. Market price - Rs 42,520

October 9- A sovereign of gold rose by Rs 160. The market price was Rs 42,680.

October 10- Gold price rose by Rs 240 per sovereign. The market price was Rs 42,920.

October 11- Gold price remains unchanged. The market price continued at Rs 42,920 for one sovereign.

October 12- The gold prices rose by Rs 280 for one sovereign. The market price was Rs 43,200.

October 13 - The gold price remains unchanged. The market price is Rs 43,200

October 14- Rs 1120 per sovereign of gold. Market price Rs 44,320.

October 15- Gold prices remained unchanged. Market price Rs 44,320



October 16- One sovereign of gold fell by Rs 240. Market price Rs 44,080.

October 17- One sovereign of gold fell by Rs 120. The market price was Rs 43,960.

October 18-

Gold price rose by Rs 400 per sovereign (pavan). The market price was Rs 44,360.

October 19-

Gold prices rose by Rs 200 per sovereign. The market price was Rs 44,560.

October 20- Gold prices rose by Rs 550 per sovereign. The market price is Rs 45,120.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/20/AN_108d9image_story.jpg,False,@menafn,10.814121,4a77f2f7caadb644aa05b6e215d3b77a
205,Gold prices in Dubai exhibits notable fluctuation following significant increase,MENAFN,2023-10-19 00:00:00,date,https://menafn.com/1107269445/Gold-prices-in-Dubai-exhibits-notable-fluctuation-following-significant-increase,menafn.com,"Gold prices in Dubai exhibited a notable fluctuation, with a recent drop of one dirham per gram following a significant increase of over two dirhams","(MENAFN) Gold prices in Dubai exhibited a notable fluctuation, with a recent drop of one dirham per gram following a significant increase of over two dirhams per gram in the previous session. According to data from the Dubai Jewellery Group, 24K gold was trading at Dh236 per gram during the opening of the market on Thursday, marking a decrease from the previous night's closing price of Dh237 per gram. Similarly, other gold variants, including 22K, 21K, and 18K, also began trading at lower rates, specifically at Dh218.5 (USD59.49), Dh211.5 (USD57.58), and Dh181.25 (USD181.25) per gram, respectively.



This drop in gold prices came after a notable increase of Dh2.25 in the price of the 24K variant the previous day. On the global scale, spot gold exhibited a decrease of 0.14 percent, reaching USD1,948.3 per ounce by 9:23 AM UAE time.



Ipek Ozkardeskaya, a senior analyst at Swissquote Bank, highlighted the recent surge in gold prices, noting that the precious metal surpassed its 200-day moving average (DMA) despite various challenges and the rise in US yields. According to Ozkardeskaya, gold is recognized as a dependable hedge against risky assets, which tend to suffer when market sentiment declines significantly.



Zain Vawda, an analyst at dailyFX, explained that gold's recent gains were a response to a growing sense of risk aversion among market participants. Vawda attributed this increase in risk aversion to an unfortunate incident—a hospital explosion in Gaza that prompted both Israel and Palestine to exchange accusations. The fallout from this incident revived concerns about the possibility of a broader conflict, subsequently driving up the demand for gold, which approached the USD1950 per ounce threshold.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/Menafn_News_Images/Local_ForexCommodities_1.jpg,False,@menafn,10.513835,285099482265554d6f7bc7abd7fbefe0
206,UAE: Gold Prices Drop Jewellery Shoppers Opt For 'Lock-In' Ahead Of Festivals,MENAFN,2023-10-16 00:00:00,date,https://menafn.com/1107252637/UAE-Gold-Prices-Drop-Jewellery-Shoppers-Opt-For-Lock-In-Ahead-Of-Festivals,menafn.com,Many UAE gold and jewellery shoppers opted for the'lock-in' option ahead of the Dhantera and Diwali festivals with some of the jewellers reporting a,"(MENAFN- Khaleej Times) Many UAE gold and jewellery shoppers opted for the'lock-in' option ahead of the Dhantera and Diwali festivals with some of the jewellers reporting a 200 per cent increase as compared to last year.

Consumers were also attracted by the drop in precious metal prices recently when rates hit seven-month lows. However, the prices have recovered as investors rush to safe-haven commodity after the Middle East conflict.

The Indian festivals of Dhantera and Diwali will be marked in the second week of November. Buying precious metal and jewellery during Dhantera festival is considered auspicious by Indians.

When shoppers opt for 'lock-in', they pay roughly a certain amount – usually 10 per cent – in advance and block the gold rate. If the gold price increases, they can purchase at the blocked rate. If it falls below the blocked rate, they can draw mileage from the lower rate. It is this assured benefit that is motivating customers to increasingly opt for gold rate protection.

Ramesh Kalyanaraman, executive director of Kalyan Jewellers, said:'Yes, there was an increase in shoppers choosing 'lock-in' option on the back of the festive demand momentum.

'The gold rate 'lock-in' festive offers is almost like an annual ritual that our patrons always look forward to,' he said.

Stay up to date with the latest news. Follow KT on WhatsApp Channels.

'We witnessed an uptick of such services being availed of during the pre-Diwali and pre-Dhanteras phase, which are considered among one of the most auspicious occasions to purchase gold. Similarly, the occasion of Akshaya Tritiya, which is observed around April or May, is another such popular occasion, when people opt to make jewellery purchases,' he added.

The precious metal prices hit a seven-month low of $1,825 per ounce in the first week of October due to strong demand for the dollar and higher bond yields. It climbed to $1,932 on Friday due to the Middle East conflict.

200% increase in 'lock-in' option

John Paul Alukkas, managing director, Joyalukkas Group, also confirmed that there was an increase in shoppers choosing 'lock-in' options in the UAE, with a noticeable percentage rise.

He added that the customers in the UAE have a proactive approach to leverage favourable pricing conditions.



Dubai: Gold prices jump in early trade, seen going up further amid tension in region

Dubai: Win up to Dh100,000 daily as DSF raffles announced

Secure your savings: Joyalukkas' Double Advantage offer delivers unbeatable gold price protection

'As compared to last year, currently we got 200 per cent growth in shoppers who choose the lock-in option and there is a further upward trend,' he added.

Shamlal Ahamed, managing director for international operations, Malabar Gold and Diamonds, confirmed a surge in customer interest in purchasing jewellery, primarily driven by the drop in gold prices.

'Moreover, the next six months are all about celebrations, festivals and weddings, which has a direct correlation to the customers coming out in droves to purchase jewellery. Both these factors have had a substantial impact on jewellery purchases.'

He added that the option to block the gold rate is a definite advantage for customers as they can secure the lowest gold rate for themselves, regardless of the price fluctuation. The drop in gold price that the market has experienced in recent weeks has resulted in customers utilising this option to their benefit.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/16/KT_00611image_story.jpg,False,@menafn,10.103037,59db6a8e8287df86ae071202a5485e4f
207,Kerala Gold Rate Today: Prices Increase By Rs 160 Per Sovereign,MENAFN,2023-10-21 00:00:00,date,https://menafn.com/1107279876/Kerala-Gold-Rate-Today-Prices-Increase-By-Rs-160-Per-Sovereign,menafn.com,"Thiruvananthapuram: The gold prices in Kerala have gone up on Saturday (Oct 21) by Rs 160 for one sovereign of gold. In the last four days, the gold","(MENAFN- AsiaNet News) Thiruvananthapuram: The gold prices in Kerala have gone up on Saturday (Oct 21) by Rs 160 for one sovereign of gold. In the last four days, the gold prices in the state have increased by Rs 1320. Today's market rate of one sovereign of gold is Rs 45,280.

Gold prices are rising to record highs in the state. With the escalation of the Israel-Hamas conflict, the price of gold has risen in the international market. The reason for this is that gold is seen as a safe investment and the demand for gold increases in war situations. Before May 5, the highest price of gold was Rs 45,760.



Today's market price of 22 carat gold per gram is Rs 5660. A gram of 18 carat gold costs Rs 4698. The price of silver also rose. One gram of common silver costs Rs 79. The market price of hallmark silver is Rs 103 per gram.

October gold price at a glance:

October 1 - Gold prices remained unchanged. The market price was Rs 42,680.

October 2 - One sovereign of gold price fell by Rs.120. Market price- Rs 42,560.



October 3 - A sovereign of gold price fell by Rs 480. Market price- Rs 42,080.



October 4 - Gold prices remained unchanged. The market price is Rs 42,080.



October 5- A sovereign of gold price fell by Rs 160. The market price is Rs 41,960.

October 6 - Gold price rose by Rs 80 per sovereign (pavan). The market price is Rs.42,000



October 7- Over sovereign (pavan) gold price rose by Rs 200. The market price was Rs 42,200.

October 7 (afternoon)- Gold price rose by Rs 320 per sovereign. The market price was Rs 42,520.

October 8- Gold prices remained unchanged. Market price - Rs 42,520

October 9- A sovereign of gold rose by Rs 160. The market price was Rs 42,680.

October 10- Gold price rose by Rs 240 per sovereign. The market price was Rs 42,920.

October 11- Gold price remains unchanged. The market price continued at Rs 42,920 for one sovereign.

October 12- The gold prices rose by Rs 280 for one sovereign. The market price was Rs 43,200.

October 13 - The gold price remains unchanged. The market price is Rs 43,200

October 14- Rs 1120 per sovereign of gold. Market price Rs 44,320.

October 15- Gold prices remained unchanged. Market price Rs 44,320



October 16- One sovereign of gold fell by Rs 240. Market price Rs 44,080.

October 17- One sovereign of gold fell by Rs 120. The market price was Rs 43,960.

October 18- Gold price rose by Rs 400 per sovereign (pavan). The market price was Rs 44,360.

October 19- Gold prices rose by Rs 200 per sovereign. The market price was Rs 44,560.

October 20- Gold prices rose by Rs 550 per sovereign. The market price was Rs 45,120.

October 21- Gold price rose by Rs 160 per sovereign. The market price is RS 45,280.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/21/AN_b77dfimage_story.jpg,False,@menafn,10.103037,71bee3c0ad75306f96248e9e4e01b565
208,"Economic, geopolitical crises affect gold prices",MENAFN,2023-10-25 00:00:00,date,https://menafn.com/1107300874/Economic-geopolitical-crises-affect-gold-prices,menafn.com,"In the midst of a convergence of economic and geopolitical crises, gold is emerging as a potential safe haven. These crises include the war in Ukrain","(MENAFN) In the midst of a convergence of economic and geopolitical crises, gold is emerging as a potential safe haven. These crises include the war in Ukraine, escalating US-China tensions, rising interest rates, the Israel-Hamas conflict, and the ongoing impact of climate change. Gold, historically considered the ultimate safe haven asset, has been one of the rare beneficiaries of these mounting global uncertainties.



In the past week, the price of gold has seen a modest increase of 2.5 percent. At the time of writing, it was trading at just over USD1,979 per ounce, notably below its peak of USD2,048.45 earlier this year, which was reached during the banking crisis in April. Furthermore, it remains distant from its pandemic-driven high of USD2,074.88, recorded in August 2020.



However, the relationship between gold and crises is more complex than a straightforward surge in prices during tumultuous times. While ongoing conflicts, such as Israel's preparations for a ground invasion of Gaza and US President Joe Biden's warnings to Iran, Russia, and Hamas, may heighten global concerns, they are just one of the factors influencing the price of gold.



Two other key factors driving gold's price are the strength of the US dollar and interest rates. Gold is priced in US dollars, and a strong dollar can make it more expensive for buyers in other currencies, potentially reducing demand in major markets like China, India, and Turkey. Currently, the US Federal Reserve is contemplating further interest rate hikes to combat inflation, which is strengthening the dollar. Additionally, the dollar itself is serving as a safe-haven asset, often overshadowing the appeal of gold in times of uncertainty. Interest rates also play a role as gold does not generate income, making it less attractive when bond yields rise, as they are presently with 10-year US Treasuries offering approximately 5 percent.



In summary, while gold has seen some price gains during recent crises, its value is also influenced by currency exchange rates, interest rates, and the safe-haven appeal of the US dollar, adding layers of complexity to its performance in today's turbulent economic and geopolitical landscape.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/Menafn_News_Images/Local_ForexCommodities_8_menafn.jpg,False,@menafn,11.995457,1a2682411f38f254aaf9e8b911e26541
209,"Gold Prices Soar Ahead Of Festive, Wedding Season",MENAFN,2023-10-28 00:00:00,date,https://menafn.com/1107322230/Gold-Prices-Soar-Ahead-Of-Festive-Wedding-Season,menafn.com,"Mumbai, Oct 28 (IANS) Gold prices in India have shot up by as much as Rs 4,150 per 10 grams during October to touch the Rs 60,825 mark on Friday from","(MENAFN- IANS) Mumbai, Oct 28 (IANS) Gold prices in India have shot up by as much as Rs 4,150 per 10 grams during October to touch the Rs 60,825 mark on Friday from Rs 56,675 on October 3, according to figures compiled by the Indian Bullion and Jewellers Association.

The sharp increase in the price of the yellow metal comes ahead of the auspicious Dhanteras occasion for buying gold on November 10, as well as the approaching festive and wedding season when the demand for jewellery shoots up.

In the international market, too, gold prices have surged above $2,000 an ounce during the week, making it the third consecutive weekly gain, as geopolitical tensions rise amid the Israel-Hamas war.

According to market analysts this has spurred the demand for gold as a safe-haven investment.

Kama Jewelry MD Colin Shah expects the demand for gold to remain buoyant due to the strong ""sentimental value"" attached towards buying gold during the festive season and the Indian culture of gifting jewellery during weddings.

The recent volatility in the stock markets has also prompted investors to look at a safer bet and gold appears to be the ideal asset. Besides, the gold also provides a hedge against the strengthening dollar as the rupee has been weakening, said a senior bank official.

As the Israel-Hamas war threatens to escalate into a wider geopolitical conflict involving the US and Iran, spot gold price hit $2,000 levels on Friday and closed at 2,006 per ounce levels.

Gold future contract on Multi Commodity Exchange (MCX) for December 2023 expiry surged Rs 308 per gm and ended at Rs 61,260 levels on Friday.

--IANS

pannu/svn",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/28/I_b739aimage_story.jpg,False,@menafn,11.451857,b862727aa4d02ef3aed418f8709bdaeb
210,Gold Bar Prices Reach New Highs In Uzbekistan,MENAFN,2023-10-23 00:00:00,date,https://menafn.com/1107290323/Gold-Bar-Prices-Reach-New-Highs-In-Uzbekistan,menafn.com,"Gold prices are rising in the world market. At its peak during trading on October 20, the price for a troy ounce exceeded $2,000, Azernews","(MENAFN- AzerNews) Gold prices are rising in the world market. At its peak during trading on October 20, the price for a troy ounce exceeded $2,000, Azernews reports, citing Kun News Agency.

The global dynamics of precious metal quotations were also reflected in the local market. The Central Bank of Uzbekistan on Monday, October 23, set the price at a new record level.

A gold bar weighing 5 grams now costs 4.027 million soums – 805.4 thousand soums per gram. Compared to Friday, prices increased by 1.98%, Spot writes with reference to the Central Bank.

Commemorative coins also reached a new maximum. For example, a 15-gram coin is now valued at 12,198,000 soums.

Since the beginning of the year, the price of the precious metal has broken several records. In March, the cost of the smallest bar for the first time crossed the mark of 3.8 million soums, and in early May - 3.9 million soums.

In the summer, a five-gram gold bar price dropped to 3.7 million soums. However, on August 14, quotes showed their strongest rally since the beginning of the year, adding 3%, and in September they renewed their peak levels for two days in a row.

The Central Bank began selling commemorative gold coins to the public in 2018, and gold bars joined them two years later. Individual buyers were allowed to export them from Uzbekistan, subject to conditions.

These steps were explained by the desire to reduce the dependence of the Uzbek economy on foreign currency. In addition, according to experts, access to gold will expand investment opportunities and help secure savings.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/23/A_8cbb9image_story.jpg,False,@menafn,11.441589,a728d8a3da8f0ddc2d214d2b0542dfee
211,"UAE marks increase in gold prices, reaching USD65 per gram",MENAFN,2023-10-24 00:00:00,date,https://menafn.com/1107293020/UAE-marks-increase-in-gold-prices-reaching-USD65-per-gram,menafn.com,"United Arab Emirates marked a subtle but notable rise in gold prices, as per data from the Dubai Jewellery Group. At 9:00 AM local time, 24K gold was","(MENAFN) United Arab Emirates marked a subtle but notable rise in gold prices, as per data from the Dubai Jewellery Group. At 9:00 AM local time, 24K gold was quoted at Dh239.25 (USD65.07) per gram, indicating a slight increase from the previous evening's closing rate of Dh239.0 per gram. Furthermore, various other gold categories, including 22K, 21K, and 18K, were trading at Dh221.5, Dh214.5, and Dh184.0 per gram, respectively.



Turning our gaze towards the global gold market, the spot price saw a modest 0.13 percent uptick, settling at USD1,976.27 at 9:30 AM UAE time. This price movement is closely intertwined with the anticipation gripping investors regarding forthcoming economic data, which is expected to provide vital cues on potential shifts in interest rates. Simultaneously, the global market remains on high alert, monitoring the ever-escalating tensions in the Middle East, which have been contributing to the volatility in various asset classes.



Ole Hansen, the esteemed head of commodity strategy at Saxo Bank, offered insights into the current market dynamics. He acknowledged that the energy market has displayed a relatively muted response to the Israel-Hamas conflict. This restraint can be attributed to the inherent complexity of accurately evaluating the risks associated with a significant supply disruption. In contrast, the gold market has been surging vigorously, with prices rallying by approximately USD160 over the course of the past two weeks.



This noteworthy surge in gold prices underscores the yellow metal's enduring appeal as a reliable safe-haven asset during times of geopolitical uncertainty. As geopolitical events continue to unfold and economic data is set to be released, market participants and observers are keenly focused on how the gold market will navigate these intricate and potentially game-changing dynamics. The interplay of global events, economic indicators, and gold's trajectory is a narrative that promises to captivate the attention of investors and experts alike.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/Menafn_News_Images/Local_ForexCommodities_10_social_new_size.jpg,False,@menafn,10.51215,620b19ad1b20ab41b390874449a1c6b8
212,Gold prices continue upward trajectory amid ongoing Middle East crisis,MENAFN,2023-10-26 00:00:00,date,https://menafn.com/1107308771/Gold-prices-continue-upward-trajectory-amid-ongoing-Middle-East-crisis,menafn.com,"Gold prices continued their upward trajectory on Thursday, driven by growing apprehensions regarding the ongoing Middle East crisis. Data from the Du","(MENAFN) Gold prices continued their upward trajectory on Thursday, driven by growing apprehensions regarding the ongoing Middle East crisis. Data from the Dubai Jewellery Group revealed that 24K gold opened at Dh241.0 (USD 65.61) per gram, marking an increase of half a dirham per gram compared to the previous day's closing. Similarly, other gold categories, including 22K, 21K, and 18K, also commenced the trading day on a higher note, with rates of Dh223.0, Dh216.0, and Dh185.0 per gram, respectively.



These price surges reflect the ongoing global concerns stemming from the Middle East conflict, which have prompted investors to seek the safety of precious metals, particularly gold. Even in the face of a stronger US dollar and rising bond yields, gold maintained its appeal as a safe-haven asset.



Daniel McCarthy, a strategist at dailyFX, noted that gold prices have rallied despite the US dollar's strength in other markets and the resurgence of Treasury yields following a recent dip. The precious metal's ability to defy these trends and maintain its positive momentum has been a notable aspect of recent market dynamics, indicating increased volatility and potential for further significant price movements in the future.



Investors are closely monitoring upcoming economic indicators, including the US GDP numbers for the third quarter and the Personal Consumption Expenditures (PCE) price index. These figures are expected to influence market sentiment, with the Federal Reserve's upcoming rate decision looming on the horizon. The central bank has demonstrated a commitment to addressing inflation concerns through potential interest rate adjustments, adding an additional layer of complexity to the market outlook.



Nikos Kavalis, Managing Director at Metals Focus, emphasized that the Federal Reserve is evidently considering higher interest rates as a means of curbing inflation. These decisions will play a pivotal role in shaping the economic landscape, impacting not only gold prices but also broader financial markets and investment strategies.",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/Menafn_News_Images/Local_ForexCommodities_16.jpg,False,@menafn,10.093237,d7df4481413efa65820d2b3b88595140
213,UAE: Gold Prices Rise As Middle East Crisis Supports Precious Metal,MENAFN,2023-10-25 00:00:00,date,https://menafn.com/1107305068/UAE-Gold-Prices-Rise-As-Middle-East-Crisis-Supports-Precious-Metal,menafn.com,Gold prices jumped in the UAE at the opening of the markets on Wednesday as the Middle East crisis continues to support safe-haven metal.,"(MENAFN- Khaleej Times) Gold prices jumped in the UAE at the opening of the markets on Wednesday as the Middle East crisis continues to support safe-haven metal.

The Dubai Jewellery Group data showed 24K trading at Dh238.75 per gram on Wednesday morning as against Dh238.0 at the close of the markets on Tuesday. Similarly, the other variants of the yellow metal also opened higher. Data showed 22K trading at Dh221.25, 21K at Dh214.0 and 18K at Dh183.5 per gram at 9 am UAE time on Wednesday.

Spot gold gained 0.3 per cent to $1,975.61 per ounce on softer US Treasury yields, but lacked impetus to rise further as bullion's safe-haven demand showed signs of fatigue after global leaders sought to prevent the Israel-Hamas war from spreading

The precious metal declined in the previous two sessions and traded below five-month highs hit last week.

Alex Kuptsikevich, senior market at the FxPro, said gold experienced profit-taking after an impressive rally following the escalation in the Middle East.

'The cost of a troy ounce of gold was down to $1,955 at the peak of the European session on Tuesday, after a two-week rally from $1,811 to almost $2000 since the 6th of October. This week's opening with a gap down was a sign that the market had built considerable profit-taking demand. The gap was closed during the day, but the decline continued Tuesday,' he said.

Theoretically, he said there is a more bullish scenario for gold.

'While we often hear that rising government bond yields are bearish for gold, it is unlikely that significant capital will buy into a falling market to avoid catching a falling knife. Signs of a bottom forming could trigger an essential shift in the overriding trade, triggering a capital flow out of gold and into bonds,' he added.



UAE-based investors tapping into the US equities market

Dubai's residential sector records highest quarterly capital gains in a decade

How to handle investment fraud",menafn.com,6165,news,US,en,MENAFN,https://menafn.com/updates/pr/2023-10/25/KT_801efimage_story.jpg,False,@menafn,10.090533,3f9b47a40fb97c0ab128da270707696e
